_id,plcyNo,bscPlanCycl,bscPlanPlcyWayNo,bscPlanFcsAsmtNo,bscPlanAsmtNo,pvsnInstGroupCd,plcyPvsnMthdCd,plcyAprvSttsCd,plcyNm,plcyKywdNm,plcyExplnCn,lclsfNm,mclsfNm,plcySprtCn,sprvsnInstCd,sprvsnInstCdNm,sprvsnInstPicNm,operInstCd,operInstCdNm,operInstPicNm,sprtSclLmtYn,aplyPrdSeCd,bizPrdSeCd,bizPrdBgngYmd,bizPrdEndYmd,bizPrdEtcCn,plcyAplyMthdCn,srngMthdCn,aplyUrlAddr,sbmsnDcmntCn,etcMttrCn,refUrlAddr1,refUrlAddr2,sprtSclCnt,sprtArvlSeqYn,sprtTrgtMinAge,sprtTrgtMaxAge,sprtTrgtAgeLmtYn,mrgSttsCd,earnCndSeCd,earnMinAmt,earnMaxAmt,earnEtcCn,addAplyQlfcCndCn,ptcpPrpTrgtCn,inqCnt,rgtrInstCd,rgtrInstCdNm,rgtrUpInstCd,rgtrUpInstCdNm,rgtrHghrkInstCd,rgtrHghrkInstCdNm,zipCd,plcyMajorCd,jobCd,schoolCd,aplyYmd,frstRegDt,lastMdfcnDt,sbizCd
682d40332cc7e70652e0723b,20241104005400200015,1,004,016,043,0054002,,0044002,[서울광역청년센터X하나증권] 하나부터 열까지(건강검진 지원사업 및 금융교육) 참여자 추가 모집,,"서울광역청년센터가 하나증권과 함께 미취업, 고립, 은둔 청년의 도약을 위해 다양한 활동을 지원",복지문화,예술인지원,"○ 프로그램
1. 건강검진
 - 일정: 11월 중 기간 내 개별 예약
 - 장소: 한국건강관리협회 건강증진의원 강서/서울동부지부/송파
 - 예약 방법: 가이드북(알림>발행물 메뉴에서 확인 가능) 참고

2. 금융교육
 - 일정: (1) 11/11(월) 19-20시, (2) 12/11(월) 19-20시
 - 장소: 서울청년센터 동대문
 - 내용: 국내외 이슈 및 경제 상식 
 - 강사: 하나증권 해외영업실 과장",,서울광역청년센터 대외협력팀,02-6358-0613,,서울광역청년센터 대외협력팀,,N,0057001,,,,,서울광역청년센터 공고 글 내 접수하기 버튼 클릭,,https://www.smyc.kr/program/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&bmode=view&idx=123761721&t=board&category=l84wZWM8xn,"1. 주민등록표 등본 1부
2. 건강보험 자격득실 확인서 1부
※ 최초 공고일(9. 30.) 이후 발급분만 인정","문의 : 서울광역청년센터 대외협력팀 02-6358-0613 / dahyeong@smyc.kr
※ 서울광역청년센터 공고 글 내 카드뉴스 내용과 신청서식을 꼼꼼히 읽고 신청",https://www.smyc.kr/program/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&bmode=view&idx=123761721&t=board&category=l84wZWM8xn,,,N,19,39,N,,,,,,,,13,6110000,서울특별시,6110000,서울특별시,6110000,서울특별시,11000,0011009,0013010,0049010,20241028 ~ 20241105,2024-11-04 15:27:00,2024-11-04 15:40:00,0014010
682d40332cc7e70652e0723c,20241104005400200010,1,004,016,043,0054002,,0044002,송파 청년아티스트센터 제2기 입주작가 모집,,"송파구에서는 송파지역 청년 예술인들의 안정적인 작품활동 지원을 위하여 청년아티스트센터 예술가 레지던시를 운영합니다. 송파지역에서 문화예술로 주민들과 함께하며 지역문화를 일구어 나갈 청년 예술가분들을 모집하오니, 많은 관심과 참여 바랍니다.",복지문화,예술인지원,"모집분야: 시각예술 전 분야에서 활동 중인 예술가 개인(팀)
활동시간: 월 13일 이상 상주하며 월80시간 출석 필요
입주작가 지원사항:
- 개인 창작공방
- 공동 창작공간
- 창작지원 프로그램",,송파구청,,,송파구청 문화예술과,,N,0057001,,,,,,"1) 서류심사 합격자 발표 : ’24. 11. 22.(금) 예정
2) 인터뷰심사 : ’24. 11. 27.(수) ~ 29.(금) 중 예정
최종 합격자 발표 : ’24. 12. 6.(금) (예정)",,"가. 서류전형 (HWP 또는 PDF로 제출)
     1) 신청서, 예술경력서, 자기소개서, 프로그램계획서, 활동계획서 총 5부  
     2) 개인정보 수집 & 이용 동의서 1부
     3) 포트폴리오 (자유양식) - PDF로 하나의 파일로 제출  
         - 작품이미지 10매 이내, 이내
         - 동영상의 경우 스틸컷, URL, 캡션 기재
         - 협업작품일 경우 본인 역할을 표기할 것
              * 페이지 초과 시, 10페이지 이내만 심사에 반영  
나. 증빙서류 (PDF로 제출)  
     1) 주민등록표 초본
     2) 경력증명서, 활동증빙자료 (포스터, 도록, 리플릿 등)
다. 1차 서류 합격자에 한하여 면접 대상자는 10분 이내의 PPT 자료 제출",,https://www.songpa.go.kr/www/selectBbsNttView.do?bbsNo=92&nttNo=19261325&&pageUnit=10&key=2775&pageIndex=1,,,N,19,39,N,,,,,,,,8,3230000,서울특별시 송파구,6110000,서울특별시,6110000,서울특별시,11710,0011009,"0013004,0013006",0049010,20241023 ~ 20241118,2024-11-04 14:34:00,2024-11-04 15:44:00,0014010
682d40332cc7e70652e0723d,20241104005400200006,1,003,012,030,0054002,,0044002,서울시 <청년인생설계학교 스타터코스> 신청 안내,,인생전환기 청년들의 주체적인 진로 탐색을 위한 프로그램을 진행합니다.,"교육,교육","미래역량강화,온라인교육","▽ 진행내용
- 자기이해를 바탕으로 한 나만의 인생스토리북 작성
- 활동지(4단 양면 리플릿)에 다양한 스티커를 사용하여 과거와 미래와 관한 내용 작성
- 1회차: 나의 학교밖여정 (앞면) 청소년기 경험 회고, 나만의 인생 자원 찾기
- 2회차: 2030 인생키워드 정리 (뒷면) 청년기 키워드별 목표 및 계획 수립, 나의 프로필
▽ 진행일시
 - [종로반] 2024. 11. 28.(목)~29.(금), 이틀간 2시간씩 진행
 - [성동반] 2024. 12. 2.(월)~3.(화), 이틀간 2시간씩 진행
▽ 진행장소
- [종로반] 서촌AULA스페이스: 종로구 자하문로 12길 10-8 (경복궁역)
- [성동] 세이버앤페이퍼: 성동구 성수일로 28 (서울숲역, 뚝섬역)",,서울시 미래청년기획관,,,서울시 미래청년기획관,,N,0057001,,,,,"온라인 신청 (청년몽땅정보통) 
  ※ 신청 시작일에 페이지 오픈
https://youth.seoul.go.kr/infoData/sprtInfo/view.do?sprtInfoId=57078&key=2309130006&pageIndex=1&orderBy=regYmd+desc&recordCountPerPage=8&sc_ctgry=&sw=&viewType=on&sc_aplyPrdEndYmdUseYn=&cntrLa=37.566761128870546&cntrLo=126.97862963872868&neLat=37.566761128870546&neLng=126.97862963872868&swLat=37.566761128870546&swLng=126.97862963872868&mapLvl=6&sarea=","선정발표일자
- 2024. 11. 22.(금) 17:00",,,,,,20,N,18,24,N,,,,,,,,6,6110000,서울특별시,6110000,서울특별시,6110000,서울특별시,11000,0011009,0013010,0049010,20241105 ~ 20241119,2024-11-04 14:34:00,2024-11-04 15:44:00,0014010
682d40332cc7e70652e0723e,20241104005400200018,1,005,020,051,0054002,,0044002,2024년 청년인생설계학교 스타터코스 참여자 모집,,인생전환기 청년들의 주체적인 진로 탐색을 지원,참여권리,권익보호,"□ 다채롭고 행복한 삶: 스타터 코스
○ 운영 개요: 예비청년의 주체적인 청년기 이행을 돕기 위한 코스
○ 운영 방법: 퍼실리테이터 겸 사람책(학교밖有경험 청년)이 함께하는 모둠활동
○ 지원 내용: 인생 스토리북 제작을 통한 자기긍정 및 미래설계 기회 제공

□ 장소 및 일정
- (종로) 서촌AULA스페이스 / 11. 28.(목), 29.(금) 16:00 ~ 18:00 / 10명
- (성동) 세이버앤페이퍼 / 12. 2.(월), 3(화) 16:00~18:00 / 10명",,서울특별시청 청년정책담당관,,,청년인생설계학교 운영사무국,,N,0057001,,,,,청년몽땅정보통에서 온라인 신청,"① 신청서 서류(문항) 심사 적격자를 대상으로 
② 전화 인터뷰 진행
 - (문항 검토) 무성의한 신청서 문항 부적격 처리
 예) 완성된 문장이 아닌 단어 나열식 단답, 신청 코스의 취지에 적절하지 않은 내용 등 - (전화인터뷰) 참여동기 및 의지, 의사소통능력 등 확인, 불참의사표시 및 불응답시 미선정

□ 결과발표: 11. 22.(금) 17:00 청년몽땅정보통에 공지 및 개별안내",https://youth.seoul.go.kr/youthConts.do?key=2310200020&sc_pbancSeCd=013&sc_bbsStngSn=2212200001&sc_bbsCtgrySn=2310200012&sc_qnaCtgryCd=&sc_faqCtgryCd=008,,"○ 본인이 작성·제출한 정보가 부정확하거나 확인이 불가능한 경우, 참여에 제한이 있을 수 있으니 신청서를 정확하게 제출하여 주시기 바랍니다.
○ 선정 확정 이후에 사업 참여 포기를 원하실 경우 반드시 청년인생설계학교 운영 사무국 ☎ 010-5695-3056으로 전화 또는 문자 주시기 바랍니다.
 ㅇ 전 과정은 무료로 진행됩니다",https://youth.seoul.go.kr/bbs/view.do?key=2303300002&pstSn=2410300001&sc_bbsCtgrySn=2304110001,,20,N,18,24,N,,,,,,,,10,6110000,서울특별시,6110000,서울특별시,6110000,서울특별시,11000,0011009,0013010,0049010,20241105 ~ 20241119,2024-11-04 14:31:00,2024-11-04 15:59:00,0014010
682d40332cc7e70652e0723f,20241031005400200003,1,002,008,017,0054002,,0044002,2024년 제3차 강남구 신혼부부 및 청년 전월세 대출이자 지원사업,대출,"서울특별시 강남구에서 신혼부부 및 청년의 주거 안정화를 위한
신혼부부 및 청년 전월세 대출이자 지원사업계획을 다음과 같이 공고합니다.",주거,주택 및 거주지,"❍ 지원내용
- 신혼부부 : 대출금 1억 5천만원 범위에서
대출금의 전세 1% 이내, 월세 1% 이내 (가구 당 최대 연 150만 원 이
내)
- 청 년 : 대출금 1억원 범위에서
대출금의 전세 1% 이내, 월세 1% 이내(가구 당 최대 연 100만 원 이
내)
❍ 지원횟수 : 연 1회, 최대 가구 당 3년 지원
※ 신규지원자 우선 선정 후 연장지원자 선정
※ 기 지원가구도 매년 신청하여 선정되어야 지원가능",,강남구청,,,강남구 주택과 공동주택관리팀,,N,0057001,,,,,"❍ 신 청 인 : 신혼부부 중 세대주, 청년은 본인
※ 신청서 제출은 대리인 가능
❍ 신청기간 : 2024. 10. 14. ~ 2024. 11. 22.
※ 월 ~ 금요일 09:00~18:00 (공휴일 제외)
❍ 신청방법 : 강남구청 제1별관 1층 주택과(공동주택관리팀)방문 접
- 4 -
수, 우편접수 가능 주소) 강남구 학동로 426 제1별관 주택과
※ 우편접수 시 신청기간 내에 도착한 신청서만 유효","❍ 지급방식 : 신청인의 명의 계좌 입금
※ 대출 기간이 2024년 1년(12개월)이 되지 않을 경우 기 납부한 대출이자
또는 향후 납부 할 대출이자 기준으로 지원금 지급(월단위로 환산)
❍ 지 급 일 : 2024. 12월 중
※ 지원대상 예산범위 내 신규지원자 우선 지원하며, 연장 신청자 초과 접수될
경우 가점배점표를 통해 지원결정",,,,https://www.gangnam.go.kr/board/cardnews/1110/view.do?mid=ID01_0306,https://www.gangnam.go.kr/notice/view.do?not_ancmt_mgt_no=55746&mid=ID05_040201,,N,19,39,N,,,,,,,"❍ 기초생활보장수급자(생계 ․ 의료․ 주거급여 수급자)
❍ 공공임대주택(국민임대주택 ․ 영구임대주택 ․ 장기전세주택 ․ 행복주
택 ․ 매입임대주택 ․ 전세임대주택 등)거주자
❍ 주택도시기금 등을 통해 전세자금 대출 받은 사람(버팀목대출 등)
❍ 불법건축물에 거주하는 사람
❍ 서울시 신혼부부 청년 전월세 대출이자 지원을 받은 사람 등 타 지
자체 유사 지원사업 수혜 가구
❍ 금융권의 대출 용도가 ‘신용 ․ 일반대출 용도’인 사람
❍ 그 밖에 선정기준에 부적합 사람(분양권이 있는 사람, 주택소유자 등)",46,3220000,서울특별시 강남구,6110000,서울특별시,6110000,서울특별시,11680,0011009,0013010,0049010,20241014 ~ 20241122,2024-10-31 17:58:00,2024-10-31 18:40:00,0014010
682d40342cc7e70652e07240,20241031005400200012,1,005,020,051,0054002,,0044002,기상청 제17기 국민정책기자단 모집 공고,,"기상청은 실생활에서 체감하는 정책 및 기상･기후 이슈에 대해 알리는 국민과 정부 간 소통 메신저로 활동할 기상청 제17기 국민정책자단을 모집하오니, 관심있는 분들의 많은 참여 바랍니다.",참여권리,권익보호,"○ (활동기간) 2025년 1월 ~ 11월(약 11개월)
○ (활동혜택)
 - 원고료 등 활동비 지급
 - 기상청 정책현장 탐방 및 기상청 관련 행사 참여 기회 제공
 - 기자단 명함 발급 및 기자단 활동 증서 제공
 - 활동 종료 후 수료증 발급 및 우수기자 포상
① 텍스트 기자 : 글과 사진으로 이루어진 네이버 블로그용 콘텐츠 제작
- 월 1회 이상(최대 월 2회)
- 건당 한글 기준 2,000자 이상
② 영상 기자 : SNS 전용 영상 콘텐츠 제작
- 월 1회(최대 월 2회)",,기상청,,,기상청,,N,0057001,,,,,전자우편으로 접수(kma_131@ naver.com),"○ (발표일) 2024. 12. 19.(목) 예정
○ (발표방법) 기상청 홈페이지 및 기상청 SNS 발표/개별통보",,지원서(붙임 양식)는 기상청 홈페이지(http://www.kma.go.kr) 게시판 또는 기상청 블로그(http://www.naver.com/kma_131)에서 내려받아 작성 후 PDF 파일로 변환하여 제출,,https://www.kma.go.kr/kma/news/notice.jsp?mode=view&num=1193528,,15,N,,,Y,,,,,,기상과 기후에 관심이 많은 대학(원)생과 일반인,,3,6110000,서울특별시,6110000,서울특별시,6110000,서울특별시,11000,0011009,0013010,0049010,20241104 ~ 20241121,2024-10-31 17:56:00,2024-10-31 18:48:00,0014010
682d40342cc7e70652e07241,20241031005400200011,1,005,020,051,0054002,,0044002,「구민활력을 높이는 도봉 아이디어 공모」 안내,,"도봉구에서는 구민활력을 촉진하는 아이디어를 발굴하기 위해 「구민활력을 높이는 도봉 아이디어 공모」를
다음과 같이 개최하오니 뛰어나고 참신한 아이디어를 가진 분들의 많은 참여바랍니다.",참여권리,권익보호,"○ 주     제: 구민활력을 높이는 아이디어 3개 분야
  가. 임신·출산
    1. 출산환경 개선: 출산을 고려하는 가정의 경제,심리적 부담경감 방안
    2. 건강관리 지원: 임신 전후 신체,정신 건강관리를 위한 지원 방안
    3. 인프라 개선: 임산부,신생아를 위한 환경조성 및 시스템 구축 방안

  나. 아동·양육
    1. 유연한 보육 시스템: 다양한 가정형태에 적합한 맞춤서비스 제공 방안
    2. 경제적 지원 확대: 아동 양육의 재정 부담완화를 위한 지원정책 방안
    3. 양육환경 개선: 아동의 건강한 성장을 위한 돌봄 및 교육환경 조성방안

  다. 주거·환경
    1. 기존 주거지 활용제고: 주택 리모델링 등 공간 활용도 개선유도 방안
    2. 주거환경 개선: 주거 만족도 향상을 위한 주변 환경개선 방안
    3. 노후지역 개발 활성화: 노후 주거지역의 재건축,재개발 활성화 방안

○ 시상내역
  - 금상: 300만원 /은상: 200만원 / 동상: 100만원 / 장려상: 50만원 / 노력제안: 30만원
  - 시상등급에 해당하는 제안이 없는 경우 시상하지 않을 수 있음.",,도봉구청,,,도봉구청 기획예산과,,N,0057001,,,,,"○ 참여방법: 공모 제안서 및 개인정보 수집.이용 및 제공 동의서 제출 [붙임 2] 서식
○ 제출방법(등기우편, 방문접수, 전자메일)
   - 등기우편 및 방문접수: 서울시 도봉구 마들로 656, 도봉구청 5층 기획예산과 (수신: 제안제도 담당)
   - 전자메일: tv0916@dobong.go.kr","○ 결과발표: 2024년 12월 중(구 홈페이지 공고 및 우수제안 선정자 개별연락)
○ 심사기준: 창의성, 경제성 또는 능률성, 계속성, 적용범위, 노력도",,,,https://www.dobong.go.kr/bbs.asp?bmode=D&pcode=12730879&code=10008769,,,N,,,Y,,,,,,,,4,3090000,서울특별시 도봉구,6110000,서울특별시,6110000,서울특별시,11320,0011009,0013010,0049010,20241021 ~ 20241106,2024-10-31 17:55:00,2024-10-31 18:44:00,0014010
682d40342cc7e70652e07242,20241031005400200002,1,002,008,017,0054002,,0044002,2024년 2차 서초구 신혼부부·청년 전월세 보증금 대출이자 지원사업,대출,"서울특별시 서초구에서 신혼부부 및 청년의 높은 주거비용 부담 경감을 위한 
2024년도 2차 전월세 보증금 대출이자 지원사업 계획을 다음과 같이 공고합니다.",주거,주택 및 거주지,"▢ 세부내용
 - 신혼부부 : 대출 잔액의 연 2%이내 (최대 300만원 / 매년) ＊ 신혼부부의 경우 소득수준 및 자녀 수에 따라 차등지급
 - 청 년 : 대출 잔액의 연 2%이내 (최대 100만원 / 매년)
 ※ 초과 접수될 경우, 가점배점표를 통해 지원결정
▢ 지원횟수 : 연 1회, 가구 당 최대 3년 지원
 ※ 신규지원자 우선 선정 후 연장지원자 선정되므로, 기 지원가구도 매년 신청하여 선정되어야 지원가능. ▢ 지급방식 : 신청인의 명의 계좌 입금
▢ 선정통보 : 2024. 12월",,서초구청,,,서초구청 공동주택관리과,,N,0057001,,,,,"▢ 신 청 인 : 신혼부부 중 세대주, 청년은 본인 ※ 신청서 제출은 대리인 가능
▢ 신청장소 : 서초구청 공동주택관리과 방문 및 우편 접수
 - 주소 : 서초구 강남대로 221, 양재역환승주차장 505호 공동주택관리과
 ※ 우편접수 시, 신청기간 내에 도착한 신청서만 유효",,,자세한 사항은 공고문을 참조하여 주시기 바랍니다.,,https://www.seocho.go.kr/site/seocho/ex/bbs/View.do?cbIdx=57&bcIdx=394080,,,N,19,39,N,,,,,,,"▢ 기초생활보장수급자(생계·의료·주거급여 수급자)
▢ 공공임대주택(국민임대·영구임대·장기전세·매입임대·전세임대·행복주택 등) 
거주자
▢ 주택도시기금 등을 통해 전세자금 대출을 받은 사람(버팀목 대출 등)
▢ 불법 건축물에 거주하는 사람
▢ 서울시 신혼부부 청년 전월세 대출이자 지원을 받은 사람 등 타 지자체 
유사 지원 사업 수혜 가구
▢ 금융권의 대출 용도가 ‘신용·일반대출 용도’인 사람
▢ 그 밖에 선정기준에 부적합한 사람(분양권이 있는 사람, 주택소유자 등)",38,3210000,서울특별시 서초구,6110000,서울특별시,6110000,서울특별시,11650,0011009,0013010,0049010,20241021 ~ 20241108,2024-10-31 17:55:00,2024-10-31 18:42:00,0014010
682d40342cc7e70652e07243,20241031005400200007,1,004,016,042,0054002,,0044002,동작구청 2024 생생국가유산 <동작구 에코 역사탐방> 참가자 모집 안내,,"문화관광해설사와 함께 충효길을 걸으며
생생하게 살아 움직이는 역사를 탐방해보세요!
문화관광해설사의 재미있는 설명을 들으며 함께
충효길을 걷다보면 누구나
우리 동네 문화유산 전문가가 될 수 있습니다",복지문화,문화활동,"■ 장소 : 용양봉저정 ~ 사육신역사공원
■ 대상 : 매회 15명
■ 프로그램
 ○ 문화관광해설사와 충효길 걷기
 ○ 이젠 나도 문화유산 전문가 O·X 퀴즈대회
 ○ 힐링 작은 음악회",,국가유산청,,,동작문화원,,N,0057001,,,,,"-신청방법 : 방문 및 전화, 온라인(포스터 QR접속) 신청",,https://forms.gle/KKXucnhDYQqLXXQP7,,,https://blog.naver.com/dongjaksaran/223628500076,,,N,,,Y,,,,,,,,5,3190000,서울특별시 동작구,6110000,서울특별시,6110000,서울특별시,11590,0011009,0013010,0049010,20240930 ~ 20241115,2024-10-31 17:54:00,2024-10-31 18:43:00,0014010
682d40342cc7e70652e07244,20241031005400200005,1,004,016,042,0054002,,0044002,서울청년센터 강서 <11월 치아미백 무료 지원>,,"청년 치아미백
무료 지원
만 19~39세 청년이라면 누구나!",복지문화,문화활동,"일자 11월 월~금 10:30 ~ 17:00
(주말X / 선정 시, 개별 연락 후 확정 예정)
장소 에브리치과의원
(강서로 47길 169 웨스트엔드아트센터 5층)
기본검진+ 스켈링+미백치료
50만원 상당
(1인 1회 지원)",,서울청년센터 강서,,,서울청년센터 강서,,N,0057001,,,,,"★ 신청방법 : 아래의 링크 접속 후 팔로우 -> 프로필 하단 링크트리 접속
https://www.instagram.com/syc_gangseo/",,https://www.instagram.com/syc_gangseo/,,"주의 사항
취소 및 일정 변경의 경우,
아래의 문의처로 최소 3일 전 꼭! 연락 주세요.
문의처: 에브리치과 02-2667-2879",,,20,N,19,39,N,,,,,,,,14,3150000,서울특별시 강서구,6110000,서울특별시,6110000,서울특별시,11500,0011009,0013010,0049010,20241101 ~ 20241231,2024-10-31 17:54:00,2024-10-31 18:45:00,0014010
682d40342cc7e70652e07245,20241030005400200007,1,003,012,030,0054002,,0044002,도봉구청년창업센터 <스타트업을 위한 회계 역량 강화 특강> 참여자 모집,,베테랑 회계사들이 스타트업 경영자에게 알려주는 실전 회계 노하우,"교육,교육","미래역량강화,온라인교육","■ 교 육 명 : [도봉구 청년창업센터] 스타트업을 위한 회계 역량 강화 특강
■ 참가대상 : 19세~45세 청년(도봉구민 우선)
■ 교육일시 및 내용
Part 1. 스타트업 회계의 기초(노기팔 회계사) : 11.07.(목) 13:30-16:30
Part 2. 스타트업 셋업과 세무 이야기(임방진 회계사) : 11.14.(목) 13:30-16:30
■ 교육장소: 도봉구 청년창업센터 교육실",,도봉구 청년창업센터,,,도봉구 청년창업센터,,N,0057001,,,,,도봉구 청년창업센터 홈페이지 프로그램 공고 확인 - 온라인 신청하기(or QR코드),■ 최종참가자 안내 : 11.06.(수) 개별 문자 안내,https://docs.google.com/forms/d/e/1FAIpQLSfsr7LhQkJ_R6N9FL9IMEXWR-pAqo8Rt9ZO-3pS9EZ-PbNoWA/viewform,,,https://dobongstartup.com/program/programview.php?pg_id=78,,10,N,19,45,N,,,,,,,,10,3090000,서울특별시 도봉구,6110000,서울특별시,6110000,서울특별시,11320,0011009,0013010,0049010,20241028 ~ 20241105,2024-10-30 15:12:00,2024-10-30 17:47:00,0014010
682d40342cc7e70652e07246,20241030005400200009,1,004,016,042,0054002,,0044002,2024년 광역 서울사랑상품권,,‘광역 서울사랑상품권’ 발행으로 소상공인들의 매출 증대를 통해 민생경제를 부양하고 지역 상권 활성화,복지문화,문화활동,"- ‘광역 서울사랑상품권’ 자치구별로 발행
- 기존 해당 자치구에서만 쓸 수 있는 상품권과는 달리 모든 자치구에서 사용할 수 있는 것이 특징
- 1인당 월 30만 원까지 구매 가능
- 보유 한도 100만 원
※ 구매일로부터 5년 이내 사용할 수 있음
※ 현금(계좌이체)으로 구매한 경우, 상품권 금액의 60% 이상 사용했다면 잔액 환불 가능",,서울시,1600-6120,,서울페이플러스 고객센터,,N,0057003,,,,,"- ‘서울페이플러스(서울Pay+)’앱을 ‘구글플레이’, ‘앱스토어’에서 다운
＊계좌이체 또는 카드 결제를 위한 계좌 등을 미리 등록해 놓으면 상품권 구매시간 단축
＊‘신한쏠뱅크’, ‘티머니페이’, ‘머니트리’, ‘신한쏠페이’ 앱에서는 사용 불가
＊ 우체국쇼핑 내 서울시 소상공인 온라인전용관(e서울사랑샵)에서도 가능함",,,,,https://seoulpay.shinhancard.com/gcp/us/AUS5900N/AUS5940.shc,https://mediahub.seoul.go.kr/archives/2011263,,N,,,Y,,,,,,,,6,6110000,서울특별시,6110000,서울특별시,6110000,서울특별시,11000,0011009,0013010,0049010,,2024-10-30 09:32:00,2024-10-30 15:11:00,0014010
682d40342cc7e70652e07247,20241029005400200020,1,005,020,051,0054002,,0044002,청년베프 <대학생·청년 참여프로그램 - 나 그리고 모먼트> 참여자 모집,,"2024 청년베프 대학생·청년 참여프로그램
<나 그리고 모먼트> 참가자를 모집합니다!

모먼트는 우리들이 평소에 잊고 있었던
'나다움을 찾아가는 순간'을 발견합니다.
삶을 살아가는 다양한 방법을 서로 공유하고
주제별 멘토의 경험과 이야기를 들으면서 나를 탐구합니다.",참여권리,권익보호,"●진행일정: 2024.11.04.(월) ~ 2024.12.09.(월)
(매주 월요일 19~21시 30분 / 총 6회 진행)
●진행장소: 청년베프 (서대문구 거북골로 37-10)
●참여자 혜택: 80% 이상 정기프로그램 참여시 서대문구청장 수료증 발급",,서울특별시,,,서울특별시,,N,0057001,,,,,,,https://buly.kr/jY2nRv,,,,,,N,,,Y,,,,,,,,6,6110000,서울특별시,6110000,서울특별시,6110000,서울특별시,11000,0011009,0013010,0049010,20241016 ~ 20241030,2024-10-29 10:42:00,2024-10-29 14:39:00,0014010
682d40342cc7e70652e07248,20241029005400200017,1,004,016,042,0054002,,0044002,서울광역청년센터X공공의료복지네트워크 <청년 치아미백(11월)> 신청 안내,,청년들의 치아미백을 지원합니다.,복지문화,문화활동,"- 지정 병원: 에브리치과 (서울 강서구 강서로47길 169, 웨스트엔드아트센터 5층)
- 내원 일자: 11월 평일 중 병원 운영 시간 내 협의
- 지원 항목: 치아 검진, 치아 미백
- 검진 절차: 문자 안내 → 병원에서 전화로 예약 상담 진행 → 내원 및 검진",,서울광역청년센터,,,서울광역청년센터 대외협력팀,,N,0057001,,,,,"온라인 구글폼을 통한 신청
※ 구글 로그인 필수",,https://www.smyc.kr/program/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&bmode=view&idx=123359311&t=board,,"1. 미백치료는 1회에 한해서 지원됩니다.
2. 본 사업에 기 참여하여 치아 미백 지원을 1회 이상 받은 경우 선정 대상에서 제외됩니다.
3. 기존 치아가 밝은 편인 경우 미백 효과가 두드러지지 않을 수 있습니다.
4. 치아 검진이 기본적으로 포함되므로 치아 상태에 따라 치과에서 치료를 권장할 수 있습니다.
5. 치과에서 여러 차례 통화를 시도했음에도 불구하고 연결되지 않는 경우 선정이 취소될 수 있습니다.
6. 통화 연결 실패, 노쇼, 당일 예약 취소 등 연계 치과 업무에 상당한 지장을 주었다고 판단되는 경우 향후 사업에 참여 불가합니다.
7. (선정자 한정) 치과 내원 시 신분증 지참이 필수이며, 신분증 미지참으로 인한 치료 불가 처분에 따른 책임은 선정자 본인에게 있습니다.",,,50,N,19,39,N,,,,,,,,14,6110000,서울특별시,6110000,서울특별시,6110000,서울특별시,11000,0011009,0013010,0049010,20241025 ~ 20241030,2024-10-29 09:51:00,2024-10-29 14:38:00,0014010
682d40342cc7e70652e07249,20241028005400200010,1,004,016,042,0054002,,0044002,종로싱글홈케어(종로구 1인가구 주택 소규모 고장 수리 지원 서비스),,종로구 1인가구의 일상을 세심하게 케어하여 고충 해소에 도움을 주는 생활밀착형 지원사업인 '싱글 홈케어'를 통해 1인가구의 주거생활 지원,복지문화,문화활동,"주택 소규모 고장에 대한 방문수리 지원 (수리비 14만원 이내) *한도 초과분 본인부담
※ 전등, 콘센트, 방문 손잡이, 방충망, 주방·욕실 부품 교체 등 소규모 수리
※ 현관문 도어락, 도어스토퍼 등 주거 안전용품 교체 설치 등",,종로구 복지정책과,02-2148-2523,,종로구 복지정책과,,N,0057001,,,,,"(방문) 관할 동주민센터 방문 신청
(온라인) 종로구청 홈페이지 > 종합민원 > 민원신청 > 통합신청",,https://www.jongno.go.kr/portal/app/integrateApp/view.do?menuId=388366&menuNo=388366&division=01&appId=0&id=564&state=&searchCnd=1&searchWrd=,"신청서, 개인정보수집동의서 등(신청 페이지 내 첨부파일 참조)",자세한 사항은 첨부 안내문을 참고,https://www.jongno.go.kr/portal/app/integrateApp/view.do?menuId=388366&menuNo=388366&division=01&appId=0&id=564&state=&searchCnd=1&searchWrd=,,,N,,,Y,,,,,,,"주택법상 준주택(기숙사, 고시원, 노인복지주택, 오피스텔), 비주택, 빈집, 사업장",9,3000000,서울특별시 종로구,6110000,서울특별시,6110000,서울특별시,11110,0011009,0013010,0049010,20240415 ~ 20241129,2024-10-28 15:49:00,2024-10-28 16:12:00,0014010
